minute_index,resp_mean,resp_std,resp_min,resp_max,emg_mean,emg_std,emg_min,emg_max,temp_mean,temp_std,temp_min,temp_max,stage,is_light_stage,is_deep_stage,is_sleep_stage,minutes_since_start,clock_minutes,proxy_stress,proxy_body_battery,proxy_motion,proxy_light_sleep_score
181,134.6,26.36993237255896,79.0,182.0,3.4604,0.06389866978271141,3.306,3.624,37.32879928315412,0.01714830905023799,37.29784946236559,37.37956989247312,Sleep stage W,False,False,False,181,181,0.0,95.21525679758308,13.248864856062191,0.3325100338173652
182,134.56666666666666,20.424957500295776,82.0,176.0,3.4121,0.06875892669319388,3.274,3.568,37.337114695340496,0.016920248784395152,37.298924731182794,37.38709677419355,Sleep stage W,False,False,False,182,182,0.0,95.18882175226587,10.281237676841082,0.3364276297451021
183,131.61666666666667,20.031717904918246,94.0,175.0,3.3697333333333335,0.06114841689601533,3.2520000000000002,3.5060000000000002,37.335197132616486,0.017623550580909766,37.29354838709678,37.39354838709677,Sleep stage W,False,False,False,183,183,0.0,95.16238670694864,10.077007369355139,0.3366972363272662
184,123.96666666666667,18.14659441572685,69.0,157.0,3.434466666666667,0.07239002386762654,3.2600000000000002,3.584,37.35005376344086,0.01563820067110177,37.318279569892475,37.38602150537634,Sleep stage W,False,False,False,184,184,0.0,95.13595166163142,9.145687231731051,0.33792668186008856
185,119.11666666666666,25.243541528258056,49.0,163.0,3.4403333333333337,0.05750613493841819,3.286,3.56,37.34820788530466,0.017872514658870454,37.30860215053763,37.383870967741935,Sleep stage W,False,False,False,185,185,0.0,95.1095166163142,12.679276899067446,0.3332619528847045
186,137.18333333333334,22.39753830719399,70.0,174.0,3.403766666666667,0.06445886716003885,3.216,3.564,37.34894265232975,0.015519537360247219,37.31720430107527,37.38602150537634,Sleep stage W,False,False,False,186,186,0.0,95.08308157099698,11.263228020757033,0.335131293938725
187,129.45,17.838558424566337,76.0,180.0,3.3909666666666665,0.07006139371215003,3.262,3.572,37.346594982078855,0.015818597565233,37.31505376344086,37.37956989247312,Sleep stage W,False,False,False,187,187,0.0,95.05664652567975,8.989340605995318,0.3381330766891245
188,128.88333333333333,17.9072533410968,78.0,170.0,3.3982,0.06396113403205617,3.258,3.5500000000000003,37.34844086021506,0.01786200815738533,37.31612903225806,37.39247311827957,Sleep stage W,False,False,False,188,188,0.0,95.03021148036254,9.017587804580456,0.3380957872644549
189,125.93333333333334,26.221407708630405,66.0,183.0,3.383866666666667,0.103802932949358,3.168,3.658,37.35170250896057,0.01452248854013369,37.31505376344086,37.38602150537634,Sleep stage W,False,False,False,189,189,0.0,95.00377643504532,13.214506787264561,0.3325553902662308
190,131.38333333333333,23.02107126573876,76.0,190.0,3.4796333333333336,0.07211980002437283,3.3040000000000003,3.65,37.36299283154122,0.015677418945118354,37.321505376344085,37.403225806451616,Sleep stage W,False,False,False,190,190,0.0,94.9773413897281,11.582655432893754,0.33470961444415903
191,104.95,19.4099845440433,60.0,146.0,3.397566666666667,0.07573734584440851,3.254,3.626,37.11998207885304,0.16489359695987726,36.88709677419355,37.37956989247312,Sleep stage W,False,False,False,191,191,0.0,94.95090634441088,9.78072961786606,0.3370883557107386
192,109.65,24.120409753291227,58.0,162.0,3.44,0.0639541502432277,3.286,3.5820000000000003,37.105107526881724,0.04031021315713533,36.98817204301075,37.16451612903226,Sleep stage W,False,False,False,192,192,0.0,94.92447129909365,12.124159026888842,0.3339947698405161
193,118.56666666666666,24.598351344935477,54.0,166.0,3.4369333333333336,0.07136055555339306,3.21,3.616,37.171057347670256,0.019204204411876633,37.11397849462366,37.20860215053764,Sleep stage W,False,False,False,193,193,0.0,94.89803625377644,12.370536228021132,0.33366952469968403
194,134.71666666666667,26.023125399451075,50.0,191.0,3.4433000000000002,0.0633664737854335,3.2760000000000002,3.584,37.184874551971326,0.017487440137339466,37.14301075268817,37.23440860215054,Sleep stage W,False,False,False,194,194,0.0,94.87160120845921,13.074929173510972,0.3327396481457492
195,136.2,19.924691549264548,91.0,180.0,3.452,0.0625203966718062,3.2680000000000002,3.614,37.20562724014337,0.019228346783437034,37.16559139784946,37.2494623655914,Sleep stage W,False,False,False,195,195,0.0,94.845166163142,10.02486617130408,0.33676606847255136
196,130.56666666666666,19.25129144297136,83.0,163.0,3.4869,0.061532024182534395,3.31,3.622,37.23071684587814,0.016081610892971637,37.18817204301075,37.266666666666666,Sleep stage W,False,False,False,196,196,0.0,94.81873111782477,9.687177745668215,0.33721185452356806
197,125.83333333333333,23.976493117681365,68.0,168.0,3.4314666666666667,0.05578633843115674,3.3040000000000003,3.586,37.24455197132616,0.0183693417249264,37.20752688172043,37.28602150537635,Sleep stage W,False,False,False,197,197,0.0,94.79229607250755,12.044032897271839,0.33410054518901366
198,129.71666666666667,23.756466955804314,81.0,186.0,3.4010666666666665,0.06928921673359838,3.19,3.532,37.26720430107527,0.013146599667695824,37.23870967741936,37.29784946236559,Sleep stage W,False,False,False,198,198,0.0,94.76586102719033,11.947522694635754,0.3342279493250452
199,132.15,17.98316342211977,86.0,163.0,3.3896,0.06091721157987017,3.218,3.536,37.273261648745525,0.014129957835437208,37.23978494623656,37.303225806451614,Sleep stage W,False,False,False,199,199,0.0,94.73942598187311,9.052498922639755,0.33804970072942797
200,133.76666666666668,18.347903301346328,87.0,172.0,3.3967666666666667,0.06826916499334752,3.226,3.5180000000000002,37.273315412186385,0.01559509493512693,37.23978494623656,37.31505376344086,Sleep stage W,False,False,False,200,200,0.0,94.7129909365559,9.242220815666512,0.33779924685815726
201,121.8,25.27568001063472,53.0,183.0,3.4074666666666666,0.06532775486388265,3.2520000000000002,3.5780000000000003,37.236505376344084,0.018606008881568385,37.196774193548386,37.28279569892473,Sleep stage W,False,False,False,201,201,0.0,94.68655589123867,12.703167760181243,0.3332304143070607
202,119.65,22.213228040966943,59.0,159.0,3.3908,0.07184260574338884,3.206,3.544,37.197813620071685,0.014082829081817466,37.160215053763444,37.233333333333334,Sleep stage W,False,False,False,202,202,0.0,94.66012084592145,11.17845662622686,0.33524320155041065
203,105.26666666666667,13.921047214759223,63.0,136.0,3.3572,0.07625326222529756,3.172,3.5420000000000003,37.174462365591395,0.02021545889169329,37.12795698924731,37.2236559139785,Sleep stage W,False,False,False,203,203,0.0,94.63368580060423,7.03677686960491,0.34071067666390886
204,107.05,18.899228379310443,53.0,156.0,3.3821000000000003,0.05910377878500395,3.2800000000000002,3.5340000000000003,37.14141577060932,0.016849490575838986,37.10752688172043,37.181720430107525,Sleep stage W,False,False,False,204,204,0.0,94.60725075528701,9.508717968440227,0.3374474411570335
205,99.33333333333333,23.15791201487925,44.0,142.0,3.3295000000000003,0.07423712009500383,3.146,3.524,37.113781362007174,0.014827396428391745,37.08817204301075,37.145161290322584,Sleep stage W,False,False,False,205,205,0.0,94.58081570996978,11.65319312753463,0.33461649688976675
206,102.83333333333333,24.338013248597115,43.0,160.0,3.3916666666666666,0.05864260870353178,3.246,3.532,37.08637992831541,0.014678721260763632,37.035483870967745,37.11290322580645,Sleep stage W,False,False,False,206,206,0.0,94.55438066465257,12.227649233002088,0.33385815132830254
207,98.93333333333334,19.21272726316825,56.0,152.0,3.3977,0.07292445863128957,3.204,3.588,37.0660394265233,0.016567855624887814,37.02903225806452,37.0989247311828,Sleep stage W,False,False,False,207,207,0.0,94.52794561933534,9.679288090215415,0.33722226974091396
208,106.28333333333333,18.292158307743666,54.0,142.0,3.3712666666666666,0.06591405178125694,3.174,3.5700000000000003,37.038924731182796,0.013772678351688281,36.9989247311828,37.064516129032256,Sleep stage W,False,False,False,208,208,0.0,94.50151057401813,9.21199320565309,0.3378391506448334
209,100.58333333333333,26.044379858660914,36.0,162.0,3.3484333333333334,0.0676541121358406,3.166,3.462,37.0136917562724,0.015186139257712748,36.97849462365591,37.04731182795699,Sleep stage W,False,False,False,209,209,0.0,94.47507552870091,13.089844041466298,0.3327199588713101
210,104.9,20.312311537587245,50.0,153.0,3.3556666666666666,0.06233903717218906,3.206,3.524,36.98611111111111,0.0194296559391472,36.93763440860215,37.0258064516129,Sleep stage W,False,False,False,210,210,0.0,94.44864048338368,10.218494805965811,0.33651045727045853
211,109.68333333333334,18.610473455079592,59.0,154.0,3.4441,0.06968828213312972,3.29,3.592,36.96258064516129,0.014060690238459501,36.93440860215054,36.9989247311828,Sleep stage W,False,False,False,211,211,0.0,94.42220543806647,9.374925009672927,0.3376240626525154
212,104.28333333333333,20.97783883583393,52.0,155.0,3.4646,0.05911040517540039,3.318,3.608,36.94146953405018,0.016516687503004012,36.903225806451616,36.97741935483871,Sleep stage W,False,False,False,212,212,0.0,94.39577039274924,10.548029823092365,0.33607543461997835
213,106.98333333333333,22.10693078853075,29.0,146.0,3.3949000000000003,0.07412550168464296,3.18,3.5420000000000003,36.920053763440855,0.015953434812653558,36.88279569892473,36.95591397849462,Sleep stage W,False,False,False,213,213,0.0,94.36933534743203,11.127590895950018,0.3353103499372394
214,112.61666666666666,20.73812243724639,50.0,155.0,3.3702666666666667,0.07182800444271206,3.22,3.5380000000000003,36.89555555555556,0.017862053108538563,36.85913978494624,36.93655913978495,Sleep stage W,False,False,False,214,214,0.0,94.3429003021148,10.440889223065907,0.33621687205568385
215,110.61666666666666,16.0396297408083,66.0,146.0,3.359166666666667,0.06077970238675272,3.22,3.5340000000000003,36.877921146953405,0.014763544845139115,36.847311827956986,36.913978494623656,Sleep stage W,False,False,False,215,215,0.0,94.31646525679758,8.080594572790904,0.3393327219086979
216,117.56666666666666,21.56491492112954,65.0,159.0,3.4017666666666666,0.07430306558652583,3.242,3.592,36.861935483870965,0.020491513075990918,36.806451612903224,36.90430107526882,Sleep stage W,False,False,False,216,216,0.0,94.29003021148036,10.856760526151294,0.33566787596384406
217,118.95,23.50207437653111,60.0,157.0,3.460566666666667,0.057878138263846135,3.346,3.616,36.837921146953406,0.014467416829396592,36.80860215053763,36.86989247311828,Sleep stage W,False,False,False,217,217,0.0,94.26359516616314,11.8089153265294,0.33441092637305503
218,124.53333333333333,18.4999699699456,85.0,172.0,3.421666666666667,0.054665243883924,3.2680000000000002,3.5300000000000002,36.819820788530464,0.01313613959410231,36.79032258064516,36.84301075268817,Sleep stage W,False,False,False,218,218,0.0,94.23716012084593,9.304650228856724,0.33771683313159573
219,122.08333333333333,19.42789374985244,68.0,172.0,3.460666666666667,0.08384403510221951,3.056,3.638,36.82467741935484,0.022516057997990405,36.77204301075269,36.86989247311828,Sleep stage W,False,False,False,219,219,0.0,94.2107250755287,9.79779091002844,0.33706583291907344
220,118.51666666666667,19.875857773243958,67.0,166.0,3.4094333333333333,0.0689474115217936,3.202,3.544,36.866344086021506,0.02292475471900043,36.81290322580645,36.91935483870968,Sleep stage W,False,False,False,220,220,0.0,94.18429003021149,10.006876298143773,0.3367898170937821
221,120.71666666666667,25.408064117957164,55.0,181.0,3.4448333333333334,0.06734616214421987,3.2880000000000003,3.5660000000000003,36.94277777777778,0.020423590421267377,36.88924731182796,36.98279569892473,Sleep stage W,False,False,False,221,221,0.0,94.15785498489426,12.771378221122802,0.3331403689584116
222,141.75,19.589644373154567,85.0,184.0,3.3992333333333336,0.05877765070349612,3.278,3.5180000000000002,36.97059139784946,0.01907688205629493,36.913978494623656,37.00752688172043,Sleep stage W,False,False,False,222,222,0.0,94.13141993957704,9.853599837280779,0.3369921589658
223,136.7,18.839939844206867,89.0,164.0,3.3874666666666666,0.06760756039247541,3.232,3.532,36.98118279569893,0.016412679116013816,36.9494623655914,37.0258064516129,Sleep stage W,False,False,False,223,223,0.0,94.10498489425981,9.48757748249591,0.3374753489354181
224,131.0,23.59095872009727,73.0,176.0,3.4473,0.05404050949673471,3.274,3.58,36.996541218637994,0.01311224325934946,36.96989247311828,37.02903225806452,Sleep stage W,False,False,False,224,224,0.0,94.0785498489426,11.84951986954537,0.33435732388771566
225,133.1,26.84442834804521,65.0,189.0,3.4015,0.07554126907415135,3.246,3.606,37.010896057347665,0.015609884808825907,36.972043010752685,37.049462365591395,Sleep stage W,False,False,False,225,225,0.0,94.05211480362537,13.497755443096755,0.3321814707293042
226,145.2,18.757043121629454,102.0,187.0,3.4448,0.0541654256268087,3.3160000000000003,3.556,37.03426523297491,0.01659711080427077,37.005376344086024,37.07956989247312,Sleep stage W,False,False,False,226,226,0.0,94.02567975830816,9.432686986441535,0.337547810457984
227,148.28333333333333,17.90166814076896,100.0,186.0,3.4222333333333332,0.058464908753504095,3.29,3.5380000000000003,37.04,0.016505522281118384,36.99569892473118,37.082795698924734,Sleep stage W,False,False,False,227,227,0.0,93.99924471299093,9.009298979137984,0.3381067294303126
228,151.28333333333333,24.450693014491204,81.0,202.0,3.4365666666666668,0.054372899704008985,3.3040000000000003,3.568,37.056218637992835,0.013824756546789715,37.027956989247315,37.08709677419355,Sleep stage W,False,False,False,228,228,0.0,93.97280966767372,12.279719406949612,0.3337894129426854
229,146.36666666666667,23.770406437884528,88.0,199.0,3.4270333333333336,0.0571016539943361,3.3080000000000003,3.568,37.0681899641577,0.017361836613354574,37.026881720430104,37.11075268817204,Sleep stage W,False,False,False,229,229,0.0,93.9463746223565,11.9423048729366,0.3342348374264831
230,131.58333333333334,18.791213963504923,90.0,166.0,3.3881,0.0459542163462723,3.2720000000000002,3.488,37.047652329749106,0.015193275276339591,37.01397849462366,37.07741935483871,Sleep stage W,False,False,False,230,230,0.0,93.91993957703927,9.441561198098734,0.3375360955176122
231,130.53333333333333,22.019284477223344,68.0,187.0,3.421133333333333,0.06446432260474684,3.286,3.58,37.04213261648746,0.015580260101291056,37.00430107526882,37.07419354838709,Sleep stage W,False,False,False,231,231,0.0,93.89350453172206,11.07410656121642,0.3353809551714202
232,122.13333333333334,26.373892815096923,62.0,181.0,3.3671,0.056165736886468476,3.246,3.468,37.029695340501796,0.0169959286198392,36.99032258064516,37.06774193548387,Sleep stage W,False,False,False,232,232,0.0,93.86706948640483,13.24311214443493,0.3325176280326366
233,113.3,24.15457168598386,57.0,159.0,3.422766666666667,0.07009050498383425,3.222,3.5780000000000003,36.99874551971326,0.015325462429962638,36.96774193548387,37.034408602150535,Sleep stage W,False,False,False,233,233,0.0,93.84063444108762,12.147376347975765,0.3339641204101632
234,116.75,18.154544885510074,75.0,157.0,3.4161,0.06647147257784106,3.2680000000000002,3.586,36.98641577060932,0.014212226586297791,36.93763440860215,37.023655913978494,Sleep stage W,False,False,False,234,234,0.0,93.81419939577039,9.143743915332879,0.3379292472525547
235,114.31666666666666,19.506829288454053,62.0,157.0,3.4149333333333334,0.054374585566747555,3.232,3.5380000000000003,36.973279569892476,0.01885947632839162,36.9258064516129,37.01075268817204,Sleep stage W,False,False,False,235,235,0.0,93.78776435045317,9.807789229793775,0.33705263403173646
236,116.33333333333333,23.340713118687894,56.0,161.0,3.429033333333334,0.06909847240633393,3.216,3.572,36.95758064516129,0.01620225315455028,36.9258064516129,36.99354838709677,Sleep stage W,False,False,False,236,236,0.0,93.76132930513594,11.739455031750282,0.33450262164053046
237,119.51666666666667,23.513465409325686,68.0,166.0,3.3824666666666667,0.08353391859332085,2.936,3.5420000000000003,36.94670250896058,0.016962192816649804,36.903225806451616,36.9752688172043,Sleep stage W,False,False,False,237,237,0.0,93.73489425981873,11.840266623256165,0.33436953919570134
238,113.85,16.764869022254047,74.0,147.0,3.4166666666666665,0.08265322471359207,3.254,3.594,36.939892473118284,0.015944826248732707,36.90860215053763,36.9741935483871,Sleep stage W,False,False,False,238,238,0.0,93.70845921450152,8.465087735840616,0.33882514843034683
239,125.3,20.68517987996882,72.0,172.0,3.4868,0.048424787041349004,3.334,3.602,36.980430107526885,0.018449348600736486,36.94838709677419,37.02258064516129,Sleep stage W,False,False,False,239,239,0.0,93.68202416918429,10.391014727025759,0.3362827119037459
240,119.56666666666666,23.61099084936693,67.0,166.0,3.442833333333333,0.06038575071065098,3.298,3.592,36.97501792114695,0.016276940298250893,36.9258064516129,37.00967741935484,Sleep stage W,False,False,False,240,240,0.0,93.65558912386707,11.865881175394117,0.33433572515536336
241,117.25,21.923066239313634,69.0,164.0,3.4183333333333334,0.050846391765351044,3.27,3.5180000000000002,36.96256272401434,0.01564567448771796,36.90430107526882,36.99247311827957,Sleep stage W,False,False,False,241,241,0.0,93.62915407854985,11.012379511422168,0.33546244170065753
242,121.25,15.968328027692817,71.0,168.0,3.3635666666666664,0.0679451657997502,3.23,3.516,36.94856630824373,0.016637350406630672,36.913978494623656,36.980645161290326,Sleep stage W,False,False,False,242,242,0.0,93.60271903323263,8.052109179646159,0.33937032577651693
243,114.2,22.678771277709615,67.0,169.0,3.3887666666666667,0.06911545091768957,3.208,3.528,36.9374193548387,0.01207592787612915,36.917204301075266,36.96666666666667,Sleep stage W,False,False,False,243,243,0.0,93.5762839879154,11.408501089772496,0.33493951742866684
244,118.63333333333334,22.5875826260556,71.0,171.0,3.443166666666667,0.06606995450951135,3.232,3.5780000000000003,36.93931899641577,0.01772331668500402,36.903225806451616,36.991397849462366,Sleep stage W,False,False,False,244,244,0.0,93.54984894259819,11.359861267537312,0.3350037273708215
245,135.93333333333334,18.249992389648334,105.0,188.0,3.4437,0.07212842712828248,3.2880000000000003,3.634,36.98274193548387,0.017673295047753775,36.94193548387097,37.03655913978495,Sleep stage W,False,False,False,245,245,0.0,93.52341389728096,9.19712462195245,0.33785877881893983
246,129.83333333333334,16.91859594909958,94.0,171.0,3.4118,0.07300200910477246,3.232,3.614,36.96939068100358,0.016731250364586076,36.93655913978495,37.005376344086024,Sleep stage W,False,False,False,246,246,0.0,93.49697885196375,8.532299983654562,0.33873642083337185
247,117.68333333333334,25.90205375812677,61.0,171.0,3.3946,0.05921182314369327,3.2640000000000002,3.5620000000000003,36.96062724014337,0.016590868994917733,36.92043010752688,36.98924731182796,Sleep stage W,False,False,False,247,247,0.0,93.47054380664653,13.010238702207078,0.3328250467189655
248,120.15,25.175268949241964,71.0,167.0,3.384866666666667,0.061918620426779196,3.222,3.5660000000000003,36.978422939068096,0.023590547246720675,36.92043010752688,37.027956989247315,Sleep stage W,False,False,False,248,248,0.0,93.4441087613293,12.64955309504776,0.3333011915917765
249,140.9,24.367806630880832,80.0,191.0,3.4158666666666666,0.06464659482310123,3.254,3.532,37.018207885304655,0.018874839197549106,36.972043010752685,37.05913978494624,Sleep stage W,False,False,False,249,249,0.0,93.41767371601209,12.248549910263517,0.33383056012388856
250,154.2,17.07122335003168,110.0,195.0,3.4754333333333336,0.07221457993754142,3.2920000000000003,3.618,37.03937275985663,0.015643950077719314,37.00645161290323,37.06881720430108,Sleep stage W,False,False,False,250,250,0.0,93.39123867069486,8.607826254953382,0.33863671780633764
251,134.6,23.23373983384221,70.0,187.0,3.4114,0.07550832183717673,3.156,3.56,37.052311827956984,0.016763879974292906,37.01182795698925,37.09569892473118,Sleep stage W,False,False,False,251,251,0.0,93.36480362537765,11.692378238758282,0.3345647682113018
252,139.63333333333333,25.424375880026798,84.0,209.0,3.4107,0.05160339136142133,3.31,3.5340000000000003,37.08308243727598,0.015920838716381634,37.04516129032258,37.11075268817204,Sleep stage W,False,False,False,252,252,0.0,93.33836858006042,12.76379133137482,0.3331503844915584
253,149.21666666666667,20.551635512100297,103.0,195.0,3.4188666666666667,0.07177498790587766,3.24,3.628,37.1039964157706,0.014830775067651578,37.06666666666667,37.14193548387097,Sleep stage W,False,False,False,253,253,0.0,93.3119335347432,10.347592743956026,0.3363400337214053
254,141.8,22.737487401499166,82.0,193.0,3.4143666666666665,0.0728180304289776,3.266,3.5780000000000003,37.12132616487455,0.01718767864850068,37.089247311827954,37.155913978494624,Sleep stage W,False,False,False,254,254,0.0,93.28549848942598,11.441561731178561,0.33489587372737994
255,134.13333333333333,23.939831986786288,76.0,179.0,3.4779333333333335,0.0638957136451438,3.368,3.622,37.138279569892475,0.018052778231213037,37.104301075268815,37.17956989247312,Sleep stage W,False,False,False,255,255,0.0,93.25906344410876,12.033811707038288,0.33411403829000563
256,125.81666666666666,25.442413189178602,65.0,180.0,3.4392333333333336,0.06807260013315874,3.242,3.576,37.15120071684588,0.01604409135024523,37.11720430107527,37.186021505376345,Sleep stage W,False,False,False,256,256,0.0,93.23262839879155,12.789279194722459,0.3331167376944282
257,118.21666666666667,23.41587187263281,67.0,176.0,3.4170666666666665,0.05791426613730169,3.2760000000000002,3.5580000000000003,37.08155913978495,0.09717634978119412,36.86236559139785,37.18387096774194,Sleep stage W,False,False,False,257,257,0.0,93.20619335347432,11.765850202453706,0.33446777709739395
258,119.68333333333334,25.85632847529251,61.0,190.0,3.4023666666666665,0.05954325225320578,3.208,3.56,36.96066308243727,0.03147636600100095,36.88172043010753,37.02150537634409,Sleep stage W,False,False,False,258,258,0.0,93.1797583081571,12.987707489899462,0.3328547904098851
259,138.76666666666668,24.07721375537922,78.0,209.0,3.3881333333333337,0.07523816998187959,3.128,3.548,35.618207885304656,0.8543212262650431,34.910752688172046,37.038709677419355,Sleep stage W,False,False,False,259,259,0.0,93.15332326283988,12.11384504767149,0.33400838543322386
260,137.01666666666668,22.844759914596512,81.0,190.0,3.3584666666666667,0.0609254918367965,3.196,3.5100000000000002,36.75858422939068,0.5348741505677403,35.380645161290325,37.229032258064514,Sleep stage W,False,False,False,260,260,0.0,93.12688821752266,11.483305449135052,0.334840767405191
261,132.43333333333334,18.261404351497426,85.0,172.0,3.4650000000000003,0.062478262886650024,3.362,3.644,37.28507168458781,0.03251160319308918,37.21290322580645,37.33870967741935,Sleep stage W,False,False,False,261,261,0.0,93.10045317220543,9.193180438635363,0.3378639855769212
262,126.3,22.89126470949126,65.0,170.0,3.4290333333333334,0.056953187404705834,3.318,3.544,37.32089605734767,0.01813814856300257,37.28817204301075,37.36021505376344,Sleep stage W,False,False,False,262,262,0.0,93.07401812688822,11.502585542150335,0.33481531555112654
263,116.28333333333333,26.922166620752417,38.0,176.0,3.4038,0.05909844893621722,3.208,3.5220000000000002,37.339121863799285,0.014394273711604172,37.30860215053763,37.3741935483871,Sleep stage W,False,False,False,263,263,0.0,93.04758308157099,13.520181759312425,0.33215186551282155
264,115.4,23.36749879640523,61.0,157.0,3.3838999999999997,0.05907557306817533,3.242,3.482,37.34001792114695,0.016667350739421834,37.30860215053763,37.38602150537634,Sleep stage W,False,False,False,264,264,0.0,93.02114803625378,11.74282497127079,0.33449817294783935
265,108.51666666666667,23.164262465175867,53.0,166.0,3.4160666666666666,0.06883309927320977,3.2520000000000002,3.548,37.34983870967742,0.01954291831189251,37.3,37.39462365591398,Sleep stage W,False,False,False,265,265,0.0,92.99471299093656,11.650964331861143,0.3346194391464341
266,115.88333333333334,20.892655541016218,70.0,159.0,3.4771666666666667,0.06648437577523172,3.334,3.624,37.36530465949821,0.015154382964353999,37.33548387096774,37.4,Sleep stage W,False,False,False,266,266,0.0,92.96827794561933,10.512812146283341,0.33612192584644285
267,101.26666666666667,25.105687713256447,39.0,161.0,3.4518666666666666,0.05707056061481176,3.2880000000000003,3.5780000000000003,37.372401433691756,0.014962172297626383,37.339784946236556,37.413978494623656,Sleep stage W,False,False,False,267,267,0.0,92.94184290030212,12.609914417243035,0.33335351902826715
268,106.31666666666666,28.975559624544882,33.0,174.0,3.398066666666667,0.06294544375003558,3.266,3.5580000000000003,37.377867383512545,0.018473868977476954,37.33118279569892,37.417204301075266,Sleep stage W,False,False,False,268,268,0.0,92.91540785498489,14.550725256022476,0.33079143417753276
269,98.5,20.694202086574872,51.0,148.0,3.4192000000000005,0.07092550082069675,3.246,3.5780000000000003,37.38379928315412,0.012114271163917395,37.35913978494624,37.40752688172043,Sleep stage W,False,False,False,269,269,0.0,92.88897280966768,10.418026544108132,0.33624705331922305
270,104.41666666666667,21.00340580847676,60.0,170.0,3.3698333333333332,0.05197472676428643,3.242,3.478,37.3763082437276,0.015897946330404145,37.34623655913978,37.40537634408602,Sleep stage W,False,False,False,270,270,0.0,92.86253776435045,10.553677631002666,0.3360679788892097
271,104.93333333333334,23.981844985090053,51.0,147.0,3.4031000000000002,0.04882816809998102,3.27,3.516,37.370627240143364,0.016164228821473517,37.329032258064515,37.41182795698925,Sleep stage W,False,False,False,271,271,0.0,92.83610271903324,12.039750660645007,0.33410619821473353
272,104.53333333333333,24.78807957242531,50.0,168.0,3.4398333333333335,0.0482041376739476,3.346,3.5420000000000003,37.35623655913979,0.01596125400698358,37.310752688172045,37.39354838709677,Sleep stage W,False,False,False,272,272,0.0,92.809667673716,12.442243923886602,0.33357486261433955
273,106.56666666666666,19.749571022064135,50.0,152.0,3.3958333333333335,0.06140824229875192,3.228,3.594,37.35383512544802,0.013609503540028507,37.318279569892475,37.38709677419355,Sleep stage W,False,False,False,273,273,0.0,92.78323262839879,9.93619375333082,0.33688312586641367
274,102.31666666666666,21.201801548191344,50.0,161.0,3.3969666666666667,0.07031215320902118,3.188,3.52,37.35424731182796,0.015110524071624363,37.321505376344085,37.39247311827957,Sleep stage W,False,False,False,274,274,0.0,92.75679758308158,10.671212927304694,0.33591281930535694
275,99.98333333333333,25.57895728045918,38.0,147.0,3.391,0.05737653411166164,3.258,3.508,37.3473835125448,0.01707372792026681,37.306451612903224,37.38172043010753,Sleep stage W,False,False,False,275,275,0.0,92.73036253776435,12.84685517434125,0.3330407310366952
276,100.75,18.531617126773725,53.0,138.0,3.3784333333333336,0.05819174244589084,3.222,3.472,37.351182795698925,0.01849670739282686,37.3,37.39354838709677,Sleep stage W,False,False,False,276,276,0.0,92.70392749244714,9.324000305832753,0.3376912888909669
277,99.01666666666667,16.588642366256362,48.0,135.0,3.4427333333333334,0.06651713229603999,3.2960000000000003,3.5780000000000003,37.35482078853047,0.01337185392181384,37.325806451612905,37.38279569892473,Sleep stage W,False,False,False,277,277,0.0,92.67749244712991,8.360838315424221,0.33896276918936663
278,99.13333333333334,24.489771107319253,36.0,160.0,3.3943000000000003,0.0658461084651173,3.152,3.516,37.34745519713262,0.01659130454618849,37.30860215053763,37.398924731182795,Sleep stage W,False,False,False,278,278,0.0,92.6510574018127,12.310731662124743,0.33374847333765856
279,101.65,23.28219992469211,44.0,149.0,3.4080999999999997,0.07536349691108202,3.198,3.598,37.349874551971325,0.012700151787409398,37.32258064516129,37.3752688172043,Sleep stage W,False,False,False,279,279,0.0,92.62462235649546,11.716463459257138,0.3345329730577847
280,103.9,19.274075853332114,57.0,145.0,3.3837333333333333,0.06311097809062668,3.254,3.5100000000000002,37.33810035842294,0.014339650277198338,37.31182795698925,37.3741935483871,Sleep stage W,False,False,False,280,280,0.0,92.59818731117825,9.700148904756684,0.3371947311596972
281,101.01666666666667,18.27793904015318,57.0,150.0,3.4102,0.05742206312327461,3.298,3.5420000000000003,37.34170250896057,0.014695023600045206,37.31182795698925,37.37204301075269,Sleep stage W,False,False,False,281,281,0.0,92.57175226586102,9.196391583199864,0.3378597465111257
282,101.78333333333333,16.383011187066785,63.0,137.0,3.3952000000000004,0.05745978303706564,3.2720000000000002,3.528,37.33467741935484,0.015675370211868843,37.30537634408602,37.368817204301074,Sleep stage W,False,False,False,282,282,0.0,92.54531722054381,8.248965376570458,0.33911045383545235
283,91.85,27.25608494752441,37.0,151.0,3.4065333333333334,0.06351468771516988,3.258,3.588,37.33051971326165,0.012464296204481548,37.298924731182794,37.36021505376344,Sleep stage W,False,False,False,283,283,0.0,92.5188821752266,13.691557161477375,0.3319256310375692
284,103.13333333333334,21.758880690166233,53.0,146.0,3.3826666666666667,0.057583176555502866,3.232,3.52,37.325716845878134,0.014257339632809703,37.298924731182794,37.354838709677416,Sleep stage W,False,False,False,284,284,0.0,92.49244712990937,10.93702352163862,0.33556191993726814
285,97.95,15.053709398904534,54.0,125.0,3.3877333333333337,0.06947370405812228,3.19,3.5380000000000003,37.31430107526882,0.013763580868466949,37.28064516129032,37.34516129032258,Sleep stage W,False,False,False,285,285,0.0,92.46601208459215,7.596328403510389,0.3399720067845063
